url,address,postCode,latitude,longitude,NumBeds,NumBaths,price,buildingStyle,buildingType,buildingDevelopment,buildingExteriorFinish,buildingFirePlace,buildingHeatingType,buildingHeatingFuel,buildingCoolingType,propertyOwnershipType,propertyType,parkingType,numParking
https://www.royallepage.ca/en/property/ontario/toronto/203-1-lawlor-ave/16175601/mlse5361485/,"#203 -1 LAWLOR AVE, Toronto, Ontario, M4E 3L8",M4E 3L8,0,0,1,2,785000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/3103-825-church-st/16175661/mlsc5360919/,"#3103 -825 CHURCH ST, Toronto, Ontario, M4W 3Z4",M4W 3Z4,0,0,1+1,1,779883,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Visitor parking,
https://www.royallepage.ca/en/property/ontario/toronto/304-65-east-liberty-st/16177637/mlsc5362289/,"304-65 East Liberty St, Toronto, ON, M6K 3R2",M6K 3R2,0,0,2+1,2,779000,Apartment,,,,,,,,,,Owned,1
https://www.royallepage.ca/en/property/ontario/toronto/608-92-king-st-e/16169105/mlsc5360479/,"#608 -92 KING ST E, Toronto, Ontario, M5C 2V8",M5C 2V8,0,0,2,2,778888,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/715-27-bathurst-st/16174570/mlsc5315589/,"#715 -27 BATHURST ST, Toronto, Ontario, M5V 2P1",M5V 2P1,0,0,2,2,775000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Attached garage,1
https://www.royallepage.ca/en/property/ontario/toronto/18-yonge-street/16183826/mls40163166/,"18 YONGE Street, Toronto, ON, M5E 1Z8",M5E 1Z8,0,0,2,2,769000,,,,,,,,,,,,
https://www.royallepage.ca/en/property/ontario/toronto/2108-18-hillcrest-ave/16175851/mlsc5361160/,"#2108 -18 HILLCREST AVE, Toronto, Ontario, M2N 6T5",M2N 6T5,0,0,2,2,768000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/209-20-minowan-miikan-lane/16175948/mlsc5360886/,"#209 -20 MINOWAN MIIKAN LANE, Toronto, Ontario, M6J 0E5",M6J 0E5,0,0,2,2,759000,Apartment,,,Concrete,,Heat Pump,Electric,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/602-525-wilson-ave/16175421/mlsc5360857/,"#602 -525 WILSON AVE, Toronto, Ontario, M3H 1V1",M3H 1V1,0,0,2+1,2,750000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/2640-35-viking-lane/16171815/mlsw5360554/,"#2640 -35 VIKING LANE, Toronto, Ontario, M9B 0A2",M9B 0A2,0,0,2,2,749000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1605-10-northtown-way/16169164/mlsc5360476/,"#1605 -10 NORTHTOWN WAY, Toronto, Ontario, M2N 7L4",M2N 7L4,0,0,2,2,739900,Apartment,,,Concrete,,Forced air,Electric,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/730-591-sheppard-ave-e/16175674/mlsc5360809/,"#730 -591 SHEPPARD AVE E, Toronto, Ontario, M2K 0G2",M2K 0G2,0,0,2+1,2,738000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/810-426-university-ave/16175628/mlsc5361574/,"#810 -426 UNIVERSITY AVE, Toronto, Ontario, M5G 1S9",M5G 1S9,0,0,1+1,1,738000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/1817-17-anndale-dr/16175817/mlsc5361583/,"#1817 -17 ANNDALE DR, Toronto, Ontario, M2N 2W7",M2N 2W7,0,0,1+1,1,735000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/214-92-king-st-e/16175436/mlsc5361033/,"#214 -92 KING ST E, Toronto, Ontario, M5C 2V8",M5C 2V8,0,0,2+1,2,729000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/401-18-wanless-ave/16171583/mlsc5360736/,"#401 -18 WANLESS AVE, Toronto, Ontario, M4N 3R9",M4N 3R9,0,0,1+1,1,719800,Apartment,,,Brick,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/903-980-broadview-ave/16169015/mlse5360432/,"#903 -980 BROADVIEW AVE, Toronto, Ontario, M4K 3Y1",M4K 3Y1,0,0,2,2,699900,Apartment,,,Brick,,Radiant heat,Electric,Wall unit,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/210-200-sackville-st/16174934/mlsc5361489/,"#210 -200 SACKVILLE ST, Toronto, Ontario, M5A 0B9",M5A 0B9,0,0,1+1,1,699900,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1537-5-everson-dr/16169100/mlsc5360449/,"#1537 -5 EVERSON DR, Toronto, Ontario, M2N 7C3",M2N 7C3,0,0,2+1,2,699900,Townhouse,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/3514-300-front-st-w/16175053/mlsc5361571/,"#3514 -300 FRONT ST W, Toronto, Ontario, M5V 0E9",M5V 0E9,0,0,1,1,699880,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Visitor parking,
https://www.royallepage.ca/en/property/ontario/toronto/1505-50-wellesle-st-e/16169245/mlsc5360436/,"#1505 -50 WELLESLE ST E, Toronto, Ontario, M4Y 1G2",M4Y 1G2,0,0,1+1,1,699000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/817-craven-rd/16171591/mlse5360552/,"817 CRAVEN RD, Toronto, Ontario, M4L 2Z7",M4L 2Z7,0,0,1+1,2,699000,Semi-Detached,,,Vinyl,,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/404-245-the-donway-w/16175437/mlsc5361054/,"#404 -245 THE DONWAY W, Toronto, Ontario, M3B 3M2",M3B 3M2,0,0,2,2,699000,Apartment,,,Brick,Yes,Heat Pump,Electric,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/509-2-old-mill-dr/16171214/mlsw5360672/,"#509 -2 OLD MILL DR, Toronto, Ontario, M6S 0A2",M6S 0A2,0,0,1+1,1,699000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/912-77-lombard-st/16178165/mlsc5362788/,"912-77 Lombard St, Toronto, ON, M5C 3E1",M5C 3E1,0,0,1+1,2,699000,Apartment,,,,,,,,,,Owned,1
https://www.royallepage.ca/en/property/ontario/toronto/19-130-purpledusk-tr/16175398/mlse5361173/,"#19 -130 PURPLEDUSK TR, Toronto, Ontario, M1E 4E1",M1E 4E1,0,0,3+1,3,699000,Townhouse,,,"Aluminum siding, Brick",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Garage, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/304-2800-keele-st/16175879/mlsw5360881/,"#304 -2800 KEELE ST, Toronto, Ontario, M3M 0B8",M3M 0B8,0,0,2+1,2,699000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/906-81-navy-wharf-crt/16169244/mlsc5360415/,"##906 -81 NAVY WHARF CRT, Toronto, Ontario, M5V 3S2",M5V 3S2,0,0,1+1,1,699000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/6-huxtable-lane/16175792/mlse5360805/,"6 HUXTABLE LANE, Toronto, Ontario, M1B 0A3",M1B 0A3,0,0,3+1,3,699000,Townhouse,,,Brick,,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Attached garage,2
https://www.royallepage.ca/en/property/ontario/toronto/1104-281-mutual-st/16175626/mlsc5361492/,"#1104 -281 MUTUAL ST, Toronto, Ontario, M4Y 3C4",M4Y 3C4,0,0,1,1,699000,Apartment,,,Concrete,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2201-5740-yonge-st/16175455/mlsc5361232/,"#2201 -5740 YONGE ST, Toronto, Ontario, M2M 0B1",M2M 0B1,0,0,2,2,698800,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/209-75-canterbury-pl/16169247/mlsc5360453/,"#209 -75 CANTERBURY PL, Toronto, Ontario, M2N 2N1",M2N 2N1,0,0,1+1,1,685000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/2103-5-northtown-way/16175447/mlsc5361183/,"#2103 -5 NORTHTOWN WAY, Toronto, Ontario, M2N 7A1",M2N 7A1,0,0,1+1,1,680000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1702-15-iceboat-terr/16175444/mlsc5361085/,"#1702 -15 ICEBOAT TERR, Toronto, Ontario, M5V 4A5",M5V 4A5,0,0,1+1,1,679900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1012-55-stewart-st/16175853/mlsc5361181/,"#1012 -55 STEWART ST, Toronto, Ontario, M5V 2V1",M5V 2V1,0,0,1,1,679000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/210-bicknell-ave/16169187/mlsw5360503/,"210 BICKNELL AVE, Toronto, Ontario, M6M 4G9",M6M 4G9,0,0,3,2,679000,Semi-Detached,,,Brick,,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Detached garage,3
https://www.royallepage.ca/en/property/ontario/toronto/1306-20-shore-breeze-dr/16169062/mlsw5360387/,"#1306 -20 SHORE BREEZE DR, Toronto, Ontario, M8V 1A1",M8V 1A1,0,0,1+1,1,676000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2413-150-east-liberty-st/16175801/mlsc5361636/,"#2413 -150 EAST LIBERTY ST, Toronto, Ontario, M6K 3R5",M6K 3R5,0,0,1+1,2,675000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/309-10-park-lawn-rd-w/16168976/mlsw5360466/,"#309 -10 PARK LAWN RD W, Toronto, Ontario, M8Y 3H8",M8Y 3H8,0,0,1+1,1,670000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/203-10-navy-wharf-crt/16185590/mlsc5363081/,"#203 -10 NAVY WHARF CRT, Toronto, ON, M5V 3V2",M5V 3V2,0,0,1+1,1,669000,Apartment,,,Concrete,,Forced air,Natural gas,,,,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/lph05-1815-yonge-st/16174927/mlsc5361455/,"#LPH05 -1815 YONGE ST, Toronto, Ontario, M4T 2A4",M4T 2A4,0,0,1,1,669000,Apartment,,,Brick,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/2617-44-st-joseph-st/16175450/mlsc5361200/,"#2617 -44 ST JOSEPH ST, Toronto, Ontario, M4Y 2W4",M4Y 2W4,0,0,1+1,1,649900,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/2903-210-victoria-st/16175432/mlsc5360974/,"#2903 -210 VICTORIA ST, Toronto, Ontario, M5B 2R3",M5B 2R3,0,0,1+1,2,649000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/ph1-25-grenville-st/16171276/mlsc5360691/,"#PH1 -25 GRENVILLE ST, Toronto, Ontario, M4Y 2X5",M4Y 2X5,0,0,1,1,649000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/310-3531-lake-shore-blvd-w/16174841/mlsw5361336/,"#310 -3531 LAKE SHORE BLVD W, Toronto, Ontario, M8W 1P4",M8W 1P4,0,0,2,2,649000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Carport, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/407-35-ormskirk-ave/16175525/mlsw5361316/,"#407 -35 ORMSKIRK AVE, Toronto, Ontario, M6S 1A8",M6S 1A8,0,0,2,2,649000,Apartment,,,Brick,,Hot water radiator heat,Natural gas,Wall unit,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1206-1455-lawrence-ave-w/16177650/mlsw5362494/,"1206-1455 Lawrence Ave W, Toronto, ON, M6L 1B1",M6L 1B1,0,0,3,2,649000,Apartment,,,,,,,,,,Exclusive,1
https://www.royallepage.ca/en/property/ontario/toronto/708-9-michael-power-pl/16170918/mlsw5360864/,"#708 -9 MICHAEL POWER PL, Toronto, Ontario, M9A 0A5",M9A 0A5,0,0,2,2,639900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1216-70-temperance-st/16182523/mlsc5363337/,"1216-70 Temperance St, Toronto, ON, M5H 0B1",M5H 0B1,0,0,1,1,629000,Apartment,,,,,,,,,,None,
https://www.royallepage.ca/en/property/ontario/toronto/1904-2-anndale-drive/16189012/mls40163264/,"1904-2 ANNDALE Drive, Toronto, ON, M2N 0G5",M2N 0G5,0,0,1,1,628888,,,,,,,,,,,,
https://www.royallepage.ca/en/property/ontario/toronto/1310-155-legion-rd-n/16185570/mlsw5362999/,"#1310 -155 LEGION RD N, Toronto, ON, M8Y 0A7",M8Y 0A7,0,0,1,2,624888,Apartment,,,Concrete,,Forced air,Natural gas,,,,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/307-8-gladstone-ave/16169109/mlsc5360512/,"#307 -8 GLADSTONE AVE, Toronto, Ontario, M6J 3K6",M6J 3K6,0,0,1+1,1,620000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/2506-1-rean-dr/16171680/mlsc5360674/,"#2506 -1 REAN DR, Toronto, Ontario, M2K 3C1",M2K 3C1,0,0,1+1,2,619000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1612-219-fort-york-blvd/16175416/mlsc5360771/,"#1612 -219 FORT YORK BLVD, Toronto, Ontario, M5V 1B1",M5V 1B1,0,0,1,2,619000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/603-5418-yonge-st/16174961/mlsc5361847/,"#603 -5418 YONGE ST, Toronto, Ontario, M2N 5R8",M2N 5R8,0,0,1+1,1,619000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1219-955-bay-st/16175442/mlsc5361078/,"#1219 -955 BAY ST, Toronto, Ontario, M5S 2A2",M5S 2A2,0,0,,,610000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/2410-6-sonic-way/16175658/mlsc5360888/,"#2410 -6 SONIC WAY, Toronto, Ontario, M3C 0P1",M3C 0P1,0,0,1+1,1,609900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/802-17-anndale-dr/16174939/mlsc5361556/,"#802 -17 ANNDALE DR, Toronto, Ontario, M2N 2W7",M2N 2W7,0,0,1,1,608000,Apartment,,,Aluminum siding,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1002-11-st-joseph-st/16169103/mlsc5360470/,"#1002 -11 ST JOSEPH ST, Toronto, Ontario, M4Y 3G4",M4Y 3G4,0,0,1,1,599900,Apartment,,,Brick,,,,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/219-20-blue-jays-way/16175657/mlsc5360868/,"#219 -20 BLUE JAYS WAY, Toronto, Ontario, M5V 3W6",M5V 3W6,0,0,1,1,599900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Visitor parking,
https://www.royallepage.ca/en/property/ontario/toronto/227-801-king-st-w/16169094/mlsc5360419/,"#227 -801 KING ST W, Toronto, Ontario, M5V 3C9",M5V 3C9,0,0,1+1,1,599900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/3207-70-queens-wharf-road/16183775/mls40161826/,"3207-70 QUEENS WHARF Road, Toronto, ON, M5V 0J2",M5V 0J2,0,0,1,1,599900,,,,,,,,,,,,
https://www.royallepage.ca/en/property/ontario/toronto/107-200-sackville-st/16169097/mlsc5360441/,"#107 -200 SACKVILLE ST, Toronto, Ontario, M5A 0B9",M5A 0B9,0,0,1,1,599900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/1206-12-york-st/16171139/mlsc5360711/,"#1206 -12 YORK ST, Toronto, Ontario, M5J 0A9",M5J 0A9,0,0,1+1,1,599900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/2404-50-brian-harrison-way/16169017/mlse5360445/,"#2404 -50 BRIAN HARRISON WAY, Toronto, Ontario, M1P 5J4",M1P 5J4,0,0,2,2,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1402-33-helendale-ave/16175659/mlsc5360893/,"#1402 -33 HELENDALE AVE, Toronto, Ontario, M4R 1C5",M4R 1C5,0,0,1,1,599000,Apartment,,,Concrete,,Forced air,Electric,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/201-161-roehampton-ave/16178151/mlsc5362562/,"201-161 Roehampton Ave, Toronto, ON, M4P 1P9",M4P 1P9,0,0,1+1,1,599000,Apartment,,,,,,,,,,None,
https://www.royallepage.ca/en/property/ontario/toronto/132-38-grand-magazine-st/16169246/mlsc5360438/,"#132 -38 GRAND MAGAZINE ST, Toronto, Ontario, M5V 0C2",M5V 0C2,0,0,2,1,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/808-1-liszt-gate/16168886/mlsc5360507/,"#808 -1 LISZT GATE, Toronto, Ontario, M2H 1G6",M2H 1G6,0,0,4,3,599000,Townhouse,,,Brick,,Baseboard heaters,Electric,Window air conditioner,Condominium/Strata,Single Family,,1
https://www.royallepage.ca/en/property/ontario/toronto/101-byng-ave/16177639/mlse5362325/,"101 Byng Ave, Toronto, ON, M1L 3N9",M1L 3N9,0,0,0+1,2,599000,Detached,,,,,,,,,,,1
https://www.royallepage.ca/en/property/ontario/toronto/915-115-blue-jays-way/16175852/mlsc5361161/,"#915 -115 BLUE JAYS WAY, Toronto, Ontario, M5V 0N4",M5V 0N4,0,0,1+1,1,599000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/1709-256-doris-ave/16171267/mlsc5360576/,"#1709 -256 DORIS AVE, Toronto, Ontario, M2N 6X8",M2N 6X8,0,0,2,2,599000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/2406-210-victoria-st/16178148/mlsc5362517/,"2406-210 Victoria St, Toronto, ON, M5B 2R3",M5B 2R3,0,0,1,1,598800,Apartment,,,,,,,,,,None,
https://www.royallepage.ca/en/property/ontario/toronto/1501-381-front-st-w/16175439/mlsc5361064/,"#1501 -381 FRONT ST W, Toronto, Ontario, M5V 3R8",M5V 3R8,0,0,1,1,595000,Apartment,,,Concrete,,,,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/1710-1328-birchmount-rd/16169026/mlse5360530/,"#1710 -1328 BIRCHMOUNT RD, Toronto, Ontario, M1R 3A7",M1R 3A7,0,0,2,2,589000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/228-250-wellington-st-w/16171266/mlsc5360549/,"#228 -250 WELLINGTON ST W, Toronto, Ontario, M5V 3P6",M5V 3P6,0,0,1+1,1,589000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1505-3151-bridletowne-circ/16175755/mlse5361330/,"#1505 -3151 BRIDLETOWNE CIRC, Toronto, Ontario, M1W 2T1",M1W 2T1,0,0,2+1,2,588000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,3
https://www.royallepage.ca/en/property/ontario/toronto/307-18-stafford-st/16168885/mlsc5360499/,"#307 -18 STAFFORD ST, Toronto, Ontario, M5V 3W4",M5V 3W4,0,0,1,1,580000,Apartment,,,"Brick, Concrete",,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Visitor parking,
https://www.royallepage.ca/en/property/ontario/toronto/921-55-east-liberty-st/16174958/mlsc5361811/,"#921 -55 EAST LIBERTY ST, Toronto, Ontario, M6K 3P9",M6K 3P9,0,0,1,1,579000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/824-11753-sheppard-ave-e/16175389/mlse5361092/,"#824 -11753 SHEPPARD AVE E, Toronto, Ontario, M1B 5M3",M1B 5M3,0,0,2,2,575000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1607-475-the-west-mall-rd/16175971/mlsw5361007/,"#1607 -475 THE WEST MALL RD, Toronto, Ontario, M9C 4Z3",M9C 4Z3,0,0,3,2,570000,Apartment,,,Stucco,,Forced air,Electric,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1720w-36-lisgar-st/16175676/mlsc5360829/,"#1720W -36 LISGAR ST, Toronto, Ontario, M6J 3G2",M6J 3G2,0,0,1,2,569999,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/201-10-markbrook-lane/16174861/mlsw5361658/,"#201 -10 MARKBROOK LANE, Toronto, Ontario, M9V 5E3",M9V 5E3,0,0,2+1,2,559900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/2924-700-humberwood-blvd/16171728/mlsw5360660/,"#2924 -700 HUMBERWOOD BLVD, Toronto, Ontario, M9W 7J4",M9W 7J4,0,0,2,2,559900,Apartment,,,"Brick, Stucco",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/132-5225-finch-ave-e/16175374/mlse5360821/,"#132 -5225 FINCH AVE E, Toronto, Ontario, M1S 5W8",M1S 5W8,0,0,2,2,550000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1808-1-hickory-tree-rd/16171206/mlsw5360579/,"#1808 -1 HICKORY TREE RD, Toronto, Ontario, M9N 3W4",M9N 3W4,0,0,2+1,2,549900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/302-840-queens-plate-dr/16174783/mlsw5361834/,"#302 -840 QUEEN'S PLATE DR, Toronto, Ontario, M9W 6Z3",M9W 6Z3,0,0,1+1,2,549000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1706-5-old-sheppard-ave/16177641/mlsc5362354/,"1706-5 Old Sheppard Ave, Toronto, ON, M2J 4K3",M2J 4K3,0,0,2+1,2,549000,Apartment,,,,,,,,,,Exclusive,2
https://www.royallepage.ca/en/property/ontario/toronto/219-403-church-st/16171727/mlsc5360709/,"#219 -403 CHURCH ST, Toronto, Ontario, M4Y 0C9",M4Y 0C9,0,0,,,538000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/421-10-park-lawn-rd/16174866/mlsw5361688/,"#421 -10 PARK LAWN RD, Toronto, Ontario, M8V 0H9",M8V 0H9,0,0,1+1,1,538000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
